source,target
ALEXANDER PIERCE,25TH FLOOR STRIKE AGENT
MARIA HILL,25TH FLOOR STRIKE AGENT
PEGGY CARTER,25TH FLOOR STRIKE AGENT
BUCKY BARNES,25TH FLOOR STRIKE AGENT
SAM WILSON,25TH FLOOR STRIKE AGENT
NICK FURY,25TH FLOOR STRIKE AGENT
NATASHA ROMANOFF,25TH FLOOR STRIKE AGENT
STEVE ROGERS,25TH FLOOR STRIKE AGENT
WOMAN ON PA,TEXT MESSAGE
THE SMITHSONIAN NARRATOR,TEXT MESSAGE
STRIKE AGENT #3,COUNCILMAN HAWLEY
STRIKE AGENT #1,COUNCILMAN HAWLEY
DURAND,COUNCILMAN HAWLEY
STRIKE AGENT #2,COUNCILMAN HAWLEY
DOCTOR #1,COUNCILMAN HAWLEY
SHIELD AGENT #3,COUNCILMAN HAWLEY
JACK ROLLINS,COUNCILMAN HAWLEY
FRENCH PIRATE #2,COUNCILMAN HAWLEY
SHIELD AGENT #1,COUNCILMAN HAWLEY
SMITHSONIAN GUARD,COUNCILMAN HAWLEY
TEXT MESSAGE,COUNCILMAN HAWLEY
QUINJET PILOT,COUNCILMAN HAWLEY
OLD FOOTAGE RECORDING,COUNCILMAN HAWLEY
SHIELD PILOT,COUNCILMAN HAWLEY
FEMALE NURSE,COUNCILMAN HAWLEY
HYDRA DISPATCH,COUNCILMAN HAWLEY
SCIENTIST #1,COUNCILMAN HAWLEY
COUNCILMAN YEN,COUNCILMAN HAWLEY
MAN ON PA,COUNCILMAN HAWLEY
WOMAN ON PA,COUNCILMAN HAWLEY
COUNCILWOMAN HAWLEY,COUNCILMAN HAWLEY
GEORGES BATROC,COUNCILMAN HAWLEY
SCUDDER,COUNCILMAN HAWLEY
SHIELD AGENT #2,COUNCILMAN HAWLEY
STRIKE AGENT,COUNCILMAN HAWLEY
RENATA,COUNCILMAN HAWLEY
FEMALE WAR VETERAN,COUNCILMAN HAWLEY
THE SMITHSONIAN NARRATOR,COUNCILMAN HAWLEY
MALE NURSE,COUNCILMAN HAWLEY
FRENCH PIRATE,COUNCILMAN HAWLEY
COUNCILMAN SINGH,COUNCILMAN HAWLEY
SERGEANT DUFFY,COUNCILMAN HAWLEY
PILOT,COUNCILMAN HAWLEY
FRENCH PIRATE #1,COUNCILMAN HAWLEY
SHIELD TECH,COUNCILMAN HAWLEY
DOCTOR,COUNCILMAN HAWLEY
DR. LIST,COUNCILMAN HAWLEY
COUNCILMAN ROCKWELL,COUNCILMAN HAWLEY
SHIELD COMPUTER,COUNCILMAN HAWLEY
FURY'S CAR,COUNCILMAN HAWLEY
SHIELD AGENT,COUNCILMAN HAWLEY
JASPER SITWELL,COUNCILMAN HAWLEY
SENATOR STERN,COUNCILMAN HAWLEY
SHARON CARTER,COUNCILMAN HAWLEY
DR. ARNIM ZOLA,COUNCILMAN HAWLEY
MARIA HILL,COUNCILMAN HAWLEY
PEGGY CARTER,COUNCILMAN HAWLEY
SAM WILSON,COUNCILMAN HAWLEY
NICK FURY,COUNCILMAN HAWLEY
NATASHA ROMANOFF,COUNCILMAN HAWLEY
STEVE ROGERS,COUNCILMAN HAWLEY
STRIKE AGENT #3,SMITHSONIAN GUARD
STRIKE AGENT #1,SMITHSONIAN GUARD
STRIKE AGENT #2,SMITHSONIAN GUARD
TEXT MESSAGE,SMITHSONIAN GUARD
WOMAN ON PA,SMITHSONIAN GUARD
STRIKE AGENT,SMITHSONIAN GUARD
THE SMITHSONIAN NARRATOR,SMITHSONIAN GUARD
STEVE ROGERS,SMITHSONIAN GUARD
STRIKE AGENT #3,SHIELD AGENT #1
STRIKE AGENT #1,SHIELD AGENT #1
STRIKE AGENT #2,SHIELD AGENT #1
SHIELD AGENT #3,SHIELD AGENT #1
SMITHSONIAN GUARD,SHIELD AGENT #1
TEXT MESSAGE,SHIELD AGENT #1
SHIELD PILOT,SHIELD AGENT #1
WOMAN ON PA,SHIELD AGENT #1
SHIELD AGENT #2,SHIELD AGENT #1
STRIKE AGENT,SHIELD AGENT #1
THE SMITHSONIAN NARRATOR,SHIELD AGENT #1
SHIELD TECH,SHIELD AGENT #1
SHIELD COMPUTER,SHIELD AGENT #1
STEVE ROGERS,SHIELD AGENT #1
STRIKE AGENT #3,FRENCH PIRATE #2
STRIKE AGENT #1,FRENCH PIRATE #2
STRIKE AGENT #2,FRENCH PIRATE #2
SHIELD AGENT #3,FRENCH PIRATE #2
JACK ROLLINS,FRENCH PIRATE #2
SHIELD AGENT #1,FRENCH PIRATE #2
SMITHSONIAN GUARD,FRENCH PIRATE #2
TEXT MESSAGE,FRENCH PIRATE #2
QUINJET PILOT,FRENCH PIRATE #2
OLD FOOTAGE RECORDING,FRENCH PIRATE #2
SHIELD PILOT,FRENCH PIRATE #2
HYDRA DISPATCH,FRENCH PIRATE #2
SCIENTIST #1,FRENCH PIRATE #2
MAN ON PA,FRENCH PIRATE #2
WOMAN ON PA,FRENCH PIRATE #2
GEORGES BATROC,FRENCH PIRATE #2
SCUDDER,FRENCH PIRATE #2
SHIELD AGENT #2,FRENCH PIRATE #2
STRIKE AGENT,FRENCH PIRATE #2
RENATA,FRENCH PIRATE #2
THE SMITHSONIAN NARRATOR,FRENCH PIRATE #2
MALE NURSE,FRENCH PIRATE #2
SERGEANT DUFFY,FRENCH PIRATE #2
PILOT,FRENCH PIRATE #2
SHIELD TECH,FRENCH PIRATE #2
SHIELD COMPUTER,FRENCH PIRATE #2
FURY'S CAR,FRENCH PIRATE #2
SHIELD AGENT,FRENCH PIRATE #2
JASPER SITWELL,FRENCH PIRATE #2
SENATOR STERN,FRENCH PIRATE #2
SHARON CARTER,FRENCH PIRATE #2
MARIA HILL,FRENCH PIRATE #2
PEGGY CARTER,FRENCH PIRATE #2
SAM WILSON,FRENCH PIRATE #2
NICK FURY,FRENCH PIRATE #2
NATASHA ROMANOFF,FRENCH PIRATE #2
STEVE ROGERS,FRENCH PIRATE #2
STRIKE AGENT #3,JACK ROLLINS
STRIKE AGENT #1,JACK ROLLINS
STRIKE AGENT #2,JACK ROLLINS
SHIELD AGENT #3,JACK ROLLINS
SHIELD AGENT #1,JACK ROLLINS
SMITHSONIAN GUARD,JACK ROLLINS
TEXT MESSAGE,JACK ROLLINS
QUINJET PILOT,JACK ROLLINS
OLD FOOTAGE RECORDING,JACK ROLLINS
SHIELD PILOT,JACK ROLLINS
SCIENTIST #1,JACK ROLLINS
MAN ON PA,JACK ROLLINS
WOMAN ON PA,JACK ROLLINS
SCUDDER,JACK ROLLINS
SHIELD AGENT #2,JACK ROLLINS
STRIKE AGENT,JACK ROLLINS
RENATA,JACK ROLLINS
THE SMITHSONIAN NARRATOR,JACK ROLLINS
MALE NURSE,JACK ROLLINS
SERGEANT DUFFY,JACK ROLLINS
PILOT,JACK ROLLINS
SHIELD TECH,JACK ROLLINS
SHIELD COMPUTER,JACK ROLLINS
SHIELD AGENT,JACK ROLLINS
JASPER SITWELL,JACK ROLLINS
SENATOR STERN,JACK ROLLINS
SHARON CARTER,JACK ROLLINS
MARIA HILL,JACK ROLLINS
PEGGY CARTER,JACK ROLLINS
SAM WILSON,JACK ROLLINS
NICK FURY,JACK ROLLINS
NATASHA ROMANOFF,JACK ROLLINS
STEVE ROGERS,JACK ROLLINS
STRIKE AGENT #3,SHIELD AGENT #3
STRIKE AGENT #1,SHIELD AGENT #3
STRIKE AGENT #2,SHIELD AGENT #3
SMITHSONIAN GUARD,SHIELD AGENT #3
TEXT MESSAGE,SHIELD AGENT #3
SHIELD PILOT,SHIELD AGENT #3
WOMAN ON PA,SHIELD AGENT #3
STRIKE AGENT,SHIELD AGENT #3
THE SMITHSONIAN NARRATOR,SHIELD AGENT #3
SHIELD TECH,SHIELD AGENT #3
SHIELD COMPUTER,SHIELD AGENT #3
STEVE ROGERS,SHIELD AGENT #3
STRIKE AGENT #3,DOCTOR #1
STRIKE AGENT #1,DOCTOR #1
DURAND,DOCTOR #1
STRIKE AGENT #2,DOCTOR #1
SHIELD AGENT #3,DOCTOR #1
JACK ROLLINS,DOCTOR #1
FRENCH PIRATE #2,DOCTOR #1
SHIELD AGENT #1,DOCTOR #1
SMITHSONIAN GUARD,DOCTOR #1
TEXT MESSAGE,DOCTOR #1
QUINJET PILOT,DOCTOR #1
OLD FOOTAGE RECORDING,DOCTOR #1
SHIELD PILOT,DOCTOR #1
FEMALE NURSE,DOCTOR #1
HYDRA DISPATCH,DOCTOR #1
SCIENTIST #1,DOCTOR #1
MAN ON PA,DOCTOR #1
WOMAN ON PA,DOCTOR #1
GEORGES BATROC,DOCTOR #1
SCUDDER,DOCTOR #1
SHIELD AGENT #2,DOCTOR #1
STRIKE AGENT,DOCTOR #1
RENATA,DOCTOR #1
FEMALE WAR VETERAN,DOCTOR #1
THE SMITHSONIAN NARRATOR,DOCTOR #1
MALE NURSE,DOCTOR #1
FRENCH PIRATE,DOCTOR #1
SERGEANT DUFFY,DOCTOR #1
PILOT,DOCTOR #1
FRENCH PIRATE #1,DOCTOR #1
SHIELD TECH,DOCTOR #1
DR. LIST,DOCTOR #1
SHIELD COMPUTER,DOCTOR #1
FURY'S CAR,DOCTOR #1
SHIELD AGENT,DOCTOR #1
JASPER SITWELL,DOCTOR #1
SENATOR STERN,DOCTOR #1
SHARON CARTER,DOCTOR #1
DR. ARNIM ZOLA,DOCTOR #1
MARIA HILL,DOCTOR #1
PEGGY CARTER,DOCTOR #1
SAM WILSON,DOCTOR #1
NICK FURY,DOCTOR #1
NATASHA ROMANOFF,DOCTOR #1
STEVE ROGERS,DOCTOR #1
STRIKE AGENT #3,STRIKE AGENT #2
TEXT MESSAGE,STRIKE AGENT #2
WOMAN ON PA,STRIKE AGENT #2
THE SMITHSONIAN NARRATOR,STRIKE AGENT #2
STRIKE AGENT #3,DURAND
STRIKE AGENT #1,DURAND
STRIKE AGENT #2,DURAND
SHIELD AGENT #3,DURAND
JACK ROLLINS,DURAND
FRENCH PIRATE #2,DURAND
SHIELD AGENT #1,DURAND
SMITHSONIAN GUARD,DURAND
TEXT MESSAGE,DURAND
QUINJET PILOT,DURAND
OLD FOOTAGE RECORDING,DURAND
SHIELD PILOT,DURAND
FEMALE NURSE,DURAND
HYDRA DISPATCH,DURAND
SCIENTIST #1,DURAND
MAN ON PA,DURAND
WOMAN ON PA,DURAND
GEORGES BATROC,DURAND
SCUDDER,DURAND
SHIELD AGENT #2,DURAND
STRIKE AGENT,DURAND
RENATA,DURAND
FEMALE WAR VETERAN,DURAND
THE SMITHSONIAN NARRATOR,DURAND
MALE NURSE,DURAND
FRENCH PIRATE,DURAND
SERGEANT DUFFY,DURAND
PILOT,DURAND
FRENCH PIRATE #1,DURAND
SHIELD TECH,DURAND
SHIELD COMPUTER,DURAND
FURY'S CAR,DURAND
SHIELD AGENT,DURAND
JASPER SITWELL,DURAND
SENATOR STERN,DURAND
SHARON CARTER,DURAND
MARIA HILL,DURAND
PEGGY CARTER,DURAND
SAM WILSON,DURAND
NICK FURY,DURAND
NATASHA ROMANOFF,DURAND
STEVE ROGERS,DURAND
STRIKE AGENT #3,STRIKE AGENT #1
STRIKE AGENT #2,STRIKE AGENT #1
TEXT MESSAGE,STRIKE AGENT #1
WOMAN ON PA,STRIKE AGENT #1
THE SMITHSONIAN NARRATOR,STRIKE AGENT #1
TEXT MESSAGE,STRIKE AGENT #3
WOMAN ON PA,STRIKE AGENT #3
THE SMITHSONIAN NARRATOR,STRIKE AGENT #3
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",STEVE ROGERS
VERS' BROTHER,STEVE ROGERS
TOM,STEVE ROGERS
SUPREME INTELLIGENCE,STEVE ROGERS
WENDY LAWSON,STEVE ROGERS
TALOS,STEVE ROGERS
YON-ROGG,STEVE ROGERS
SOH-LARR,NATASHA ROMANOFF
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",NATASHA ROMANOFF
VERS' BROTHER,NATASHA ROMANOFF
SKRULL,NATASHA ROMANOFF
SKRULL TECH,NATASHA ROMANOFF
SCANNER,NATASHA ROMANOFF
SECURITY OFFICER,NATASHA ROMANOFF
SECURITY CHECKPOINT,NATASHA ROMANOFF
SOREN,NATASHA ROMANOFF
TOM,NATASHA ROMANOFF
SKRULL SCIENTIST,NATASHA ROMANOFF
RONAN,NATASHA ROMANOFF
SUPREME INTELLIGENCE,NATASHA ROMANOFF
WENDY LAWSON,NATASHA ROMANOFF
TALOS,NATASHA ROMANOFF
YON-ROGG,NATASHA ROMANOFF
PHIL COULSON,NATASHA ROMANOFF
SOH-LARR,BRUCE BANNER
FURY AND MARIA,BRUCE BANNER
DRILL INSTRUCTOR,BRUCE BANNER
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",BRUCE BANNER
ELECTRONIC VOICE-OVER,BRUCE BANNER
JOSEPH DANVERS,BRUCE BANNER
CADETS,BRUCE BANNER
VERS' BROTHER,BRUCE BANNER
SKRULL,BRUCE BANNER
SKRULL TECH,BRUCE BANNER
SCANNER,BRUCE BANNER
SECURITY OFFICER,BRUCE BANNER
KREE,BRUCE BANNER
SECURITY CHECKPOINT,BRUCE BANNER
SOREN,BRUCE BANNER
MEDICAL EXAMINER,BRUCE BANNER
TOM,BRUCE BANNER
PILOT,BRUCE BANNER
COMPUTER,BRUCE BANNER
SKRULL SCIENTIST,BRUCE BANNER
RONAN,BRUCE BANNER
KORATH,BRUCE BANNER
MINN-ERVA,BRUCE BANNER
DIRECTOR,BRUCE BANNER
SUPREME INTELLIGENCE,BRUCE BANNER
MONICA RAMBEAU,BRUCE BANNER
WENDY LAWSON,BRUCE BANNER
MARIA RAMBEAU,BRUCE BANNER
TALOS,BRUCE BANNER
YON-ROGG,BRUCE BANNER
PHIL COULSON,BRUCE BANNER
SOH-LARR,NICK FURY
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",NICK FURY
VERS' BROTHER,NICK FURY
SKRULL,NICK FURY
SKRULL TECH,NICK FURY
SCANNER,NICK FURY
SECURITY OFFICER,NICK FURY
SECURITY CHECKPOINT,NICK FURY
SOREN,NICK FURY
SECURITY,NICK FURY
TOM,NICK FURY
SKRULL SCIENTIST,NICK FURY
RONAN,NICK FURY
SUPREME INTELLIGENCE,NICK FURY
WENDY LAWSON,NICK FURY
TALOS,NICK FURY
YON-ROGG,NICK FURY
PHIL COULSON,NICK FURY
SOH-LARR,JAMES RHODES
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",JAMES RHODES
JOSEPH DANVERS,JAMES RHODES
VERS' BROTHER,JAMES RHODES
SKRULL,JAMES RHODES
SKRULL TECH,JAMES RHODES
SCANNER,JAMES RHODES
SECURITY OFFICER,JAMES RHODES
KREE,JAMES RHODES
SECURITY CHECKPOINT,JAMES RHODES
SOREN,JAMES RHODES
MEDICAL EXAMINER,JAMES RHODES
TOM,JAMES RHODES
PILOT,JAMES RHODES
SKRULL SCIENTIST,JAMES RHODES
RONAN,JAMES RHODES
KORATH,JAMES RHODES
MINN-ERVA,JAMES RHODES
SUPREME INTELLIGENCE,JAMES RHODES
MONICA RAMBEAU,JAMES RHODES
WENDY LAWSON,JAMES RHODES
MARIA RAMBEAU,JAMES RHODES
TALOS,JAMES RHODES
YON-ROGG,JAMES RHODES
PHIL COULSON,JAMES RHODES
SOH-LARR,CAROL DANVERS
FURY AND MARIA,CAROL DANVERS
DRILL INSTRUCTOR,CAROL DANVERS
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",CAROL DANVERS
ELECTRONIC VOICE-OVER,CAROL DANVERS
JOSEPH DANVERS,CAROL DANVERS
VERS' BROTHER,CAROL DANVERS
SKRULL,CAROL DANVERS
SKRULL TECH,CAROL DANVERS
SCANNER,CAROL DANVERS
SECURITY OFFICER,CAROL DANVERS
KREE,CAROL DANVERS
SECURITY CHECKPOINT,CAROL DANVERS
SOREN,CAROL DANVERS
MEDICAL EXAMINER,CAROL DANVERS
TOM,CAROL DANVERS
PILOT,CAROL DANVERS
COMPUTER,CAROL DANVERS
SKRULL SCIENTIST,CAROL DANVERS
RONAN,CAROL DANVERS
KORATH,CAROL DANVERS
MINN-ERVA,CAROL DANVERS
DIRECTOR,CAROL DANVERS
SUPREME INTELLIGENCE,CAROL DANVERS
MONICA RAMBEAU,CAROL DANVERS
WENDY LAWSON,CAROL DANVERS
MARIA RAMBEAU,CAROL DANVERS
TALOS,CAROL DANVERS
YON-ROGG,CAROL DANVERS
PHIL COULSON,CAROL DANVERS
NICK FURY,CAROL DANVERS
SOH-LARR,PHIL COULSON
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",PHIL COULSON
VERS' BROTHER,PHIL COULSON
SKRULL,PHIL COULSON
SKRULL TECH,PHIL COULSON
SCANNER,PHIL COULSON
SECURITY OFFICER,PHIL COULSON
SECURITY CHECKPOINT,PHIL COULSON
SOREN,PHIL COULSON
SECURITY,PHIL COULSON
TOM,PHIL COULSON
PILOT,PHIL COULSON
SKRULL SCIENTIST,PHIL COULSON
RONAN,PHIL COULSON
STAN LEE,PHIL COULSON
SUPREME INTELLIGENCE,PHIL COULSON
WENDY LAWSON,PHIL COULSON
TALOS,PHIL COULSON
YON-ROGG,PHIL COULSON
STEVE ROGERS,PHIL COULSON
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",TALOS
VERS' BROTHER,TALOS
TOM,TALOS
WENDY LAWSON,TALOS
YON-ROGG,TALOS
SOH-LARR,MARIA RAMBEAU
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",MARIA RAMBEAU
VERS' BROTHER,MARIA RAMBEAU
SKRULL,MARIA RAMBEAU
SKRULL TECH,MARIA RAMBEAU
SCANNER,MARIA RAMBEAU
SECURITY OFFICER,MARIA RAMBEAU
SECURITY CHECKPOINT,MARIA RAMBEAU
SOREN,MARIA RAMBEAU
MEDICAL EXAMINER,MARIA RAMBEAU
SECURITY,MARIA RAMBEAU
TOM,MARIA RAMBEAU
PILOT,MARIA RAMBEAU
SKRULL SCIENTIST,MARIA RAMBEAU
RONAN,MARIA RAMBEAU
MINN-ERVA,MARIA RAMBEAU
STAN LEE,MARIA RAMBEAU
SUPREME INTELLIGENCE,MARIA RAMBEAU
MONICA RAMBEAU,MARIA RAMBEAU
WENDY LAWSON,MARIA RAMBEAU
TALOS,MARIA RAMBEAU
YON-ROGG,MARIA RAMBEAU
PHIL COULSON,MARIA RAMBEAU
NICK FURY,MARIA RAMBEAU
NATASHA ROMANOFF,MARIA RAMBEAU
STEVE ROGERS,MARIA RAMBEAU
YON-ROGG,WENDY LAWSON
SOH-LARR,MONICA RAMBEAU
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",MONICA RAMBEAU
VERS' BROTHER,MONICA RAMBEAU
SKRULL,MONICA RAMBEAU
SKRULL TECH,MONICA RAMBEAU
SCANNER,MONICA RAMBEAU
SECURITY OFFICER,MONICA RAMBEAU
SECURITY CHECKPOINT,MONICA RAMBEAU
SOREN,MONICA RAMBEAU
SECURITY,MONICA RAMBEAU
TOM,MONICA RAMBEAU
PILOT,MONICA RAMBEAU
SKRULL SCIENTIST,MONICA RAMBEAU
RONAN,MONICA RAMBEAU
STAN LEE,MONICA RAMBEAU
SUPREME INTELLIGENCE,MONICA RAMBEAU
WENDY LAWSON,MONICA RAMBEAU
TALOS,MONICA RAMBEAU
YON-ROGG,MONICA RAMBEAU
PHIL COULSON,MONICA RAMBEAU
NICK FURY,MONICA RAMBEAU
NATASHA ROMANOFF,MONICA RAMBEAU
STEVE ROGERS,MONICA RAMBEAU
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",SUPREME INTELLIGENCE
VERS' BROTHER,SUPREME INTELLIGENCE
TOM,SUPREME INTELLIGENCE
WENDY LAWSON,SUPREME INTELLIGENCE
TALOS,SUPREME INTELLIGENCE
YON-ROGG,SUPREME INTELLIGENCE
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",STAN LEE
VERS' BROTHER,STAN LEE
TOM,STAN LEE
SUPREME INTELLIGENCE,STAN LEE
WENDY LAWSON,STAN LEE
TALOS,STAN LEE
YON-ROGG,STAN LEE
SOH-LARR,DIRECTOR
FURY AND MARIA,DIRECTOR
DRILL INSTRUCTOR,DIRECTOR
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",DIRECTOR
ELECTRONIC VOICE-OVER,DIRECTOR
JOSEPH DANVERS,DIRECTOR
VERS' BROTHER,DIRECTOR
SKRULL,DIRECTOR
SKRULL TECH,DIRECTOR
SCANNER,DIRECTOR
SECURITY OFFICER,DIRECTOR
KREE,DIRECTOR
SECURITY CHECKPOINT,DIRECTOR
SOREN,DIRECTOR
MEDICAL EXAMINER,DIRECTOR
SECURITY,DIRECTOR
TOM,DIRECTOR
PILOT,DIRECTOR
SKRULL SCIENTIST,DIRECTOR
RONAN,DIRECTOR
KORATH,DIRECTOR
MINN-ERVA,DIRECTOR
STAN LEE,DIRECTOR
SUPREME INTELLIGENCE,DIRECTOR
MONICA RAMBEAU,DIRECTOR
WENDY LAWSON,DIRECTOR
MARIA RAMBEAU,DIRECTOR
TALOS,DIRECTOR
YON-ROGG,DIRECTOR
PHIL COULSON,DIRECTOR
JAMES RHODES,DIRECTOR
NATASHA ROMANOFF,DIRECTOR
SOH-LARR,MINN-ERVA
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",MINN-ERVA
VERS' BROTHER,MINN-ERVA
SKRULL,MINN-ERVA
SKRULL TECH,MINN-ERVA
SCANNER,MINN-ERVA
SECURITY OFFICER,MINN-ERVA
SECURITY CHECKPOINT,MINN-ERVA
SOREN,MINN-ERVA
SECURITY,MINN-ERVA
TOM,MINN-ERVA
PILOT,MINN-ERVA
SKRULL SCIENTIST,MINN-ERVA
RONAN,MINN-ERVA
STAN LEE,MINN-ERVA
SUPREME INTELLIGENCE,MINN-ERVA
MONICA RAMBEAU,MINN-ERVA
WENDY LAWSON,MINN-ERVA
TALOS,MINN-ERVA
YON-ROGG,MINN-ERVA
PHIL COULSON,MINN-ERVA
NICK FURY,MINN-ERVA
NATASHA ROMANOFF,MINN-ERVA
STEVE ROGERS,MINN-ERVA
SOH-LARR,KORATH
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",KORATH
VERS' BROTHER,KORATH
SKRULL,KORATH
SKRULL TECH,KORATH
SCANNER,KORATH
SECURITY OFFICER,KORATH
KREE,KORATH
SECURITY CHECKPOINT,KORATH
SOREN,KORATH
MEDICAL EXAMINER,KORATH
SECURITY,KORATH
TOM,KORATH
PILOT,KORATH
SKRULL SCIENTIST,KORATH
RONAN,KORATH
MINN-ERVA,KORATH
STAN LEE,KORATH
SUPREME INTELLIGENCE,KORATH
MONICA RAMBEAU,KORATH
WENDY LAWSON,KORATH
MARIA RAMBEAU,KORATH
TALOS,KORATH
YON-ROGG,KORATH
PHIL COULSON,KORATH
NICK FURY,KORATH
NATASHA ROMANOFF,KORATH
STEVE ROGERS,KORATH
SOH-LARR,RONAN
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",RONAN
VERS' BROTHER,RONAN
SKRULL,RONAN
SKRULL TECH,RONAN
SCANNER,RONAN
SECURITY OFFICER,RONAN
SECURITY CHECKPOINT,RONAN
SOREN,RONAN
SECURITY,RONAN
TOM,RONAN
SKRULL SCIENTIST,RONAN
STAN LEE,RONAN
SUPREME INTELLIGENCE,RONAN
WENDY LAWSON,RONAN
TALOS,RONAN
YON-ROGG,RONAN
STEVE ROGERS,RONAN
SOH-LARR,SKRULL SCIENTIST
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",SKRULL SCIENTIST
VERS' BROTHER,SKRULL SCIENTIST
SKRULL TECH,SKRULL SCIENTIST
SOREN,SKRULL SCIENTIST
TOM,SKRULL SCIENTIST
STAN LEE,SKRULL SCIENTIST
SUPREME INTELLIGENCE,SKRULL SCIENTIST
WENDY LAWSON,SKRULL SCIENTIST
TALOS,SKRULL SCIENTIST
YON-ROGG,SKRULL SCIENTIST
STEVE ROGERS,SKRULL SCIENTIST
SOH-LARR,BRON-CHAR
FURY AND MARIA,BRON-CHAR
DRILL INSTRUCTOR,BRON-CHAR
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",BRON-CHAR
ELECTRONIC VOICE-OVER,BRON-CHAR
JOSEPH DANVERS,BRON-CHAR
CADETS,BRON-CHAR
VERS' BROTHER,BRON-CHAR
SKRULL,BRON-CHAR
SKRULL TECH,BRON-CHAR
SCANNER,BRON-CHAR
SECURITY OFFICER,BRON-CHAR
KREE,BRON-CHAR
SECURITY CHECKPOINT,BRON-CHAR
SOREN,BRON-CHAR
MEDICAL EXAMINER,BRON-CHAR
SECURITY,BRON-CHAR
TOM,BRON-CHAR
PILOT,BRON-CHAR
COMPUTER,BRON-CHAR
SKRULL SCIENTIST,BRON-CHAR
RONAN,BRON-CHAR
KORATH,BRON-CHAR
MINN-ERVA,BRON-CHAR
DIRECTOR,BRON-CHAR
STAN LEE,BRON-CHAR
SUPREME INTELLIGENCE,BRON-CHAR
MONICA RAMBEAU,BRON-CHAR
WENDY LAWSON,BRON-CHAR
MARIA RAMBEAU,BRON-CHAR
TALOS,BRON-CHAR
YON-ROGG,BRON-CHAR
PHIL COULSON,BRON-CHAR
CAROL DANVERS,BRON-CHAR
JAMES RHODES,BRON-CHAR
NICK FURY,BRON-CHAR
BRUCE BANNER,BRON-CHAR
NATASHA ROMANOFF,BRON-CHAR
STEVE ROGERS,BRON-CHAR
SOH-LARR,COMPUTER
FURY AND MARIA,COMPUTER
DRILL INSTRUCTOR,COMPUTER
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",COMPUTER
ELECTRONIC VOICE-OVER,COMPUTER
JOSEPH DANVERS,COMPUTER
VERS' BROTHER,COMPUTER
SKRULL,COMPUTER
SKRULL TECH,COMPUTER
SCANNER,COMPUTER
SECURITY OFFICER,COMPUTER
KREE,COMPUTER
SECURITY CHECKPOINT,COMPUTER
SOREN,COMPUTER
MEDICAL EXAMINER,COMPUTER
SECURITY,COMPUTER
TOM,COMPUTER
SKRULL SCIENTIST,COMPUTER
RONAN,COMPUTER
KORATH,COMPUTER
MINN-ERVA,COMPUTER
DIRECTOR,COMPUTER
STAN LEE,COMPUTER
SUPREME INTELLIGENCE,COMPUTER
MONICA RAMBEAU,COMPUTER
WENDY LAWSON,COMPUTER
MARIA RAMBEAU,COMPUTER
TALOS,COMPUTER
YON-ROGG,COMPUTER
PHIL COULSON,COMPUTER
JAMES RHODES,COMPUTER
SOH-LARR,PILOT
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",PILOT
VERS' BROTHER,PILOT
SKRULL,PILOT
SKRULL TECH,PILOT
SCANNER,PILOT
SECURITY OFFICER,PILOT
SECURITY CHECKPOINT,PILOT
SOREN,PILOT
SECURITY,PILOT
TOM,PILOT
SKRULL SCIENTIST,PILOT
RONAN,PILOT
STAN LEE,PILOT
SUPREME INTELLIGENCE,PILOT
WENDY LAWSON,PILOT
TALOS,PILOT
YON-ROGG,PILOT
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",TOM
VERS' BROTHER,TOM
WENDY LAWSON,TOM
YON-ROGG,TOM
SOH-LARR,AGENT
FURY AND MARIA,AGENT
DRILL INSTRUCTOR,AGENT
"VERS, BRON-CHAR, KORATH, MINN-ERVA AND ATT-LASS",AGENT
ELECTRONIC VOICE-OVER,AGENT
BOY,AGENT
JOSEPH DANVERS,AGENT
CADETS,AGENT
BIKER,AGENT
VERS' BROTHER,AGENT
SKRULL,AGENT
